iso_language_code	to_user_id	to_user_id_str	text	created_at	profile_image_url	id	source	id_str	from_user	from_user_id	metadata	geo	from_user_id_str	location	to_user	place
"en"	"None"	"None"	"Why is flushing so loud today."	"Tue, 05 Apr 2011 14:09:39 +0000"	"http://a2.twimg.com/profile_images/1270763138/image_normal.jpg"	"55270879826944000"	"<a href="http://twitter.com/" rel="nofollow">Twitter for iPhone</a>"	"55270879826944000"	"woorijkim"	"245680269"	"{u'result_type': u'recent'}"	"None"	"245680269"	"nyc"		
"en"	"None"	"None"	"RT @DamnItsTrue: I never really laugh out loud when I write LOL. #DamnItsTrue"	"Tue, 05 Apr 2011 14:04:58 +0000"	"http://a0.twimg.com/profile_images/1295366865/198562_1610888553225_1266596472_31311661_5956564_n_normal.jpg"	"55269702993313792"	"<a href="http://cotweet.com/?utm_source=sp1" rel="nofollow">CoTweet</a>"	"55269702993313792"	"shariiiiiiine"	"242308966"	"{u'result_type': u'recent'}"	"None"	"242308966"	"New York City"		
"en"	"None"	"None"	"RT @RL_Stine: ..gas and--bombs away!--the beetle shoots the noxious gas from a nozzle in its anus--with a loud POP. Enjoy your walk."	"Tue, 05 Apr 2011 14:04:58 +0000"	"http://a0.twimg.com/profile_images/1233695779/mommy_and_me1_normal.jpg"	"55269700132798464"	"<a href="http://twitter.com/">web</a>"	"55269700132798464"	"queenofgarlands"	"18848638"	"{u'result_type': u'recent'}"	"None"	"18848638"	"New York, NY, USA"		
"en"	"166368350"	"166368350"	"@The_L_Nerd @JodieWalkerxx all she has left are the lunatics and a few hangers on. I got the message loud and clear."	"Tue, 05 Apr 2011 14:02:43 +0000"	"http://a2.twimg.com/profile_images/1295661228/jenniiifffeeer_normal.jpg"	"55269135726288896"	"<a href="http://www.echofon.com/" rel="nofollow">Echofon</a>"	"55269135726288896"	"jenniiifffeeer"	"174895702"	"{u'result_type': u'recent'}"	"None"	"174895702"	"Tw'orld"	"The_L_Nerd"	
"en"	"None"	"None"	"Maybe someday we'll live our lives out loud. We'll be better off somehow, someday..."	"Tue, 05 Apr 2011 14:02:07 +0000"	"http://a0.twimg.com/profile_images/1221551620/pic2_normal.jpg"	"55268984894922752"	"<a href="http://itunes.apple.com/us/app/twitter/id409789998?mt=12" rel="nofollow">Twitter for Mac</a>"	"55268984894922752"	"ischriswilliams"	"3079913"	"{u'result_type': u'recent'}"	"None"	"3079913"	"New York, NY"		
"en"	"None"	"None"	"Great. Less than 6 hrs of sleep. I'd like to thank my roommate *claps hands im slow,loud manner*"	"Tue, 05 Apr 2011 14:01:48 +0000"	"http://a2.twimg.com/profile_images/1177300313/Jos_normal.JPG"	"55268904964075521"	"<a href="http://www.htc.com" rel="nofollow">  HTC Peep</a>"	"55268904964075521"	"josibrasil25"	"81337766"	"{u'result_type': u'recent'}"	"None"	"81337766"	"Brooklyn!"		
"en"	"None"	"None"	"RT @C1NY: @iHaz3 @primalscream40 say it loud my brotha, #ProudGanjaSmokerMan! "	"Tue, 05 Apr 2011 14:01:08 +0000"	"http://a0.twimg.com/profile_images/1252461954/iHaz3_normal.png"	"55268736520822784"	"<a href="http://www.osfoora.com" rel="nofollow">Osfoora for iPhone</a>"	"55268736520822784"	"iHaz3"	"132834202"	"{u'result_type': u'recent'}"	"None"	"132834202"	"New York, NY"		
"en"	"None"	"None"	"RT @RL_Stine: ..gas and--bombs away!--the beetle shoots the noxious gas from a nozzle in its anus--with a loud POP. Enjoy your walk."	"Tue, 05 Apr 2011 13:59:44 +0000"	"http://a3.twimg.com/profile_images/1288466238/DianncAgronn_normal.jpg"	"55268385067507713"	"<a href="http://twitter.com/">web</a>"	"55268385067507713"	"DianncAgronn"	"255019541"	"{u'result_type': u'recent'}"	"None"	"255019541"	"New York, NY, USA"		
"en"	"None"	"None"	"..gas and--bombs away!--the beetle shoots the noxious gas from a nozzle in its anus--with a loud POP. Enjoy your walk."	"Tue, 05 Apr 2011 13:58:58 +0000"	"http://a1.twimg.com/profile_images/560715283/_DSC4881_normal.JPG"	"55268193110986752"	"<a href="http://twitter.com/">web</a>"	"55268193110986752"	"RL_Stine"	"82750115"	"{u'result_type': u'recent'}"	"None"	"82750115"	"New York, NY, USA"		
"en"	"207804461"	"207804461"	"@cats4lunch lmao I'm laughed out loud in class."	"Tue, 05 Apr 2011 13:56:04 +0000"	"http://a1.twimg.com/profile_images/1291037147/x2_53a8d49.jpg_normal.jpeg"	"55267464380030976"	"<a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>"	"55267464380030976"	"EdisonMedicineX"	"218475927"	"{u'result_type': u'recent'}"	"None"	"218475927"	"nyc"	"cats4lunch"	
"en"	"None"	"None"	"Hoshit, they're going to be shooting a scene from "Extremely Loud & Incredibly Close" near my office on Thursday."	"Tue, 05 Apr 2011 13:50:34 +0000"	"http://a0.twimg.com/profile_images/1183558013/lolinternet_ponyboy__normal.jpg"	"55266076791017472"	"<a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>"	"55266076791017472"	"porcelain72"	"1070654"	"{u'result_type': u'recent'}"	"None"	"1070654"	"Brooklyn, NY"		
"en"	"None"	"None"	"A person who talk 2 much: y u have 2 confirm out loud what u do or dnt need or have..who u tryin 2 impress, really #WhoCares"	"Tue, 05 Apr 2011 13:44:45 +0000"	"http://a1.twimg.com/profile_images/1300615730/IMG00216-20110325-1953_normal.jpg"	"55264615403237376"	"<a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>"	"55264615403237376"	"BigBootyBlu"	"85997017"	"{u'result_type': u'recent'}"	"None"	"85997017"	"NYC,Brooklyn"		
"en"	"None"	"None"	"Its too early to b all loud n the salon stfu"	"Tue, 05 Apr 2011 13:42:40 +0000"	"http://a0.twimg.com/profile_images/1275777180/profile_image_1300283467732_normal.jpg"	"55264091173953536"	"<a href="http://twidroyd.com" rel="nofollow">twidroyd</a>"	"55264091173953536"	"jrdjay"	"7736472"	"{u'result_type': u'recent'}"	"None"	"7736472"	"hArLeM kId"		
"en"	"13095738"	"13095738"	"@AboveAverageA Sparse, but I like Mon. night crowds. Tend to be loud, as was the case. And it was a nice, crisp, tense game. W/happy ending."	"Tue, 05 Apr 2011 13:39:20 +0000"	"http://a3.twimg.com/profile_images/1290189883/DNRzit8p_normal.jpg"	"55263251231031297"	"<a href="http://twitter.com/">web</a>"	"55263251231031297"	"YankeesInk"	"109170053"	"{u'result_type': u'recent'}"	"None"	"109170053"	"New York City"	"AboveAverageA"	
"en"	"None"	"None"	"Farting mad loud on the wake up"	"Tue, 05 Apr 2011 13:34:41 +0000"	"http://a0.twimg.com/profile_images/1299366610/YaWifeLuvsMe_normal.jpg"	"55262082018451457"	"<a href="http://www.echofon.com/" rel="nofollow">Echofon</a>"	"55262082018451457"	"YaWifeLuvsMe"	"64578165"	"{u'result_type': u'recent'}"	"None"	"64578165"	"ÜT: 40.644848,-73.906548"		
"en"	"None"	"None"	"RT @DamnItsTrue: I never really laugh out loud when I write LOL. #DamnItsTrue"	"Tue, 05 Apr 2011 13:34:01 +0000"	"http://a0.twimg.com/profile_images/1261796285/180193_1775957112673_1051706289_2091324_2167803_n_normal.jpg"	"55261911461269504"	"<a href="http://cotweet.com/?utm_source=sp1" rel="nofollow">CoTweet</a>"	"55261911461269504"	"Joeyluvzxc"	"121217020"	"{u'result_type': u'recent'}"	"None"	"121217020"	"New York City"		
"en"	"None"	"None"	"Crasy ass RT @GOTTIFAM_YOSHii: Im Dead Screamin SKREOOO Nd CHOOOO In My House Mad Loud Lmfaoooo"	"Tue, 05 Apr 2011 13:30:49 +0000"	"http://a3.twimg.com/profile_images/1290760354/279374660_normal.jpg"	"55261110047223808"	"<a href="http://ubersocial.com" rel="nofollow">ÜberSocial</a>"	"55261110047223808"	"iBonitaJuanita"	"195470611"	"{u'result_type': u'recent'}"	"None"	"195470611"	"nyc."		
"en"	"None"	"None"	"I was pissed at some dickheads at the bar last night for being loud, until I realize they were reciting a Ric Flair promo #allisforgiven"	"Tue, 05 Apr 2011 13:30:11 +0000"	"http://a2.twimg.com/profile_images/1164263796/Jason_Santa_shoot_normal.jpg"	"55260949866745856"	"<a href="http://twitter.com/">web</a>"	"55260949866745856"	"jasonsaenz"	"7657559"	"{u'result_type': u'recent'}"	"None"	"7657559"	"Brooklyn, NY"		
"en"	"None"	"None"	"And u laugh mad LOUD lol RT @daniimariexo: I swear.. everyone must think I'm crazy when I laugh hysterically on (cont) http://tl.gd/9m4opr"	"Tue, 05 Apr 2011 13:30:00 +0000"	"http://a0.twimg.com/profile_images/1168267249/210840449_normal.jpg"	"55260901363826688"	"<a href="http://ubersocial.com" rel="nofollow">ÜberSocial</a>"	"55260901363826688"	"RocaTreQua"	"70117048"	"{u'result_type': u'recent'}"	"None"	"70117048"	"Q-Boro New York!"		
"en"	"None"	"None"	"I got this LOUD in my pocket, & this Capone #cori"	"Tue, 05 Apr 2011 13:29:16 +0000"	"http://a0.twimg.com/profile_images/1278888456/CIMG1908_normal.JPG"	"55260718991290368"	"<a href="http://twitter.com/">web</a>"	"55260718991290368"	"SDM_SMD"	"259954077"	"{u'result_type': u'recent'}"	"None"	"259954077"	"Uptown"		
"en"	"54515361"	"54515361"	"@ihustlenation I wasn't!!! I was just wondering out loud!! GM Lew!!"	"Tue, 05 Apr 2011 13:27:25 +0000"	"http://a0.twimg.com/profile_images/1275742293/180496_10150179535099554_653334553_8661798_3156480_n_normal.jpg"	"55260252655988736"	"<a href="http://twitter.com/">web</a>"	"55260252655988736"	"DCMorenita"	"75460509"	"{u'result_type': u'recent'}"	"None"	"75460509"	"Uptown, DC"	"ihustlenation"	
"en"	"49657611"	"49657611"	"@The_Real_Dino I actually like *him* though. Never a loud mouth, always stays out of trouble. Always on a weak team."	"Tue, 05 Apr 2011 13:25:49 +0000"	"http://a2.twimg.com/profile_images/474164721/twitterProfilePhoto_normal.jpg"	"55259849595949056"	"<a href="http://www.twittergadget.com" rel="nofollow">tGadget</a>"	"55259849595949056"	"AlioTheFool"	"62007759"	"{u'result_type': u'recent'}"	"None"	"62007759"	"Revis Island, NY!"	"The_Real_Dino"	
"en"	"None"	"None"	""The only loud noises I understand are the ones that come from DJs." RT @Sn00ki: Ah I hate thunderstorms =/"	"Tue, 05 Apr 2011 13:24:13 +0000"	"http://a2.twimg.com/profile_images/1281937777/snooki_normal.jpg"	"55259446422675456"	"<a href="http://twitter.com/">web</a>"	"55259446422675456"	"Sn00kiTransl8or"	"256010034"	"{u'result_type': u'recent'}"	"None"	"256010034"	"New York"		
"en"	"None"	"None"	"Say it LOUD..."I'm #FIT and I'm #PROUD !!!!""	"Tue, 05 Apr 2011 13:23:41 +0000"	"http://a3.twimg.com/profile_images/1233004357/ME2.2.11_normal.jpg"	"55259312246894592"	"<a href="http://twitter.com/">web</a>"	"55259312246894592"	"iBecometru"	"125175263"	"{u'result_type': u'recent'}"	"None"	"125175263"	"South Jersey"		
"no"	"None"	"None"	"Talk loud. Drive slow. Enjoy life."	"Tue, 05 Apr 2011 13:23:18 +0000"	"http://a3.twimg.com/profile_images/204051249/n1366350061_29064_5113_normal.jpg"	"55259215996006400"	"<a href="http://twitter.com/" rel="nofollow">Twitter for iPhone</a>"	"55259215996006400"	"JonnywithaJ"	"16247728"	"{u'result_type': u'recent'}"	"None"	"16247728"	"NY"		
"en"	"None"	"None"	"RT @DamnItsTrue: I never really laugh out loud when I write LOL. #DamnItsTrue"	"Tue, 05 Apr 2011 13:15:10 +0000"	"http://a1.twimg.com/profile_images/1300431962/Picture_20075_normal.jpg"	"55257167506313217"	"<a href="http://cotweet.com/?utm_source=sp1" rel="nofollow">CoTweet</a>"	"55257167506313217"	"awanisaswin"	"127931434"	"{u'result_type': u'recent'}"	"None"	"127931434"	"New York City"		
"en"	"None"	"None"	"The Rosebuds got divorced but, thankfully, kept making gorgeous music. Like this: http://bit.ly/eSObxT"	"Tue, 05 Apr 2011 13:10:14 +0000"	"http://a2.twimg.com/profile_images/1283178974/TWITTER_normal.jpg"	"55255926961213440"	"<a href="http://twitter.com/">web</a>"	"55255926961213440"	"easylovernyc"	"256844627"	"{u'result_type': u'recent'}"	"None"	"256844627"	"Brooklyn, NY"		
"en"	"None"	"None"	"eating a loud and inappropriate apple in the office- happpyyyyyyyyyyyyyy Tuesdayyyyyyy"	"Tue, 05 Apr 2011 13:10:13 +0000"	"http://a0.twimg.com/profile_images/1291408685/insta_normal.jpg"	"55255924658540546"	"<a href="http://twitter.com/">web</a>"	"55255924658540546"	"MissKimmy"	"40084973"	"{u'result_type': u'recent'}"	"None"	"40084973"	"nyc"		
"en"	"None"	"None"	"RT @DamnItsTrue: I never really laugh out loud when I write LOL. #DamnItsTrue"	"Tue, 05 Apr 2011 13:09:35 +0000"	"http://a2.twimg.com/profile_images/1300705732/can-t-stop-missing-you_normal.jpg"	"55255765979643904"	"<a href="http://cotweet.com/?utm_source=sp1" rel="nofollow">CoTweet</a>"	"55255765979643904"	"mbodbod"	"151591437"	"{u'result_type': u'recent'}"	"None"	"151591437"	"New York City"		
"en"	"12930676"	"12930676"	"@DTatStar ... Its called professionalism / discretion... No need to b a loud mouth coon on the horn. Teach it to some of your workers.... "	"Tue, 05 Apr 2011 13:07:55 +0000"	"http://a0.twimg.com/profile_images/459609750/10134_154677211261_562966261_3200844_2611694_n_normal.jpg"	"55255345588736000"	"<a href="http://www.echofon.com/" rel="nofollow">Echofon</a>"	"55255345588736000"	"NicNax247"	"7524158"	"{u'result_type': u'recent'}"	"None"	"7524158"	"New York"	"DTatStar"	
"en"	"None"	"None"	"These whippersnappers on the train with their loud headphones and their brash taking up space. I have become old. http://4sq.com/hlqzQ1"	"Tue, 05 Apr 2011 13:06:29 +0000"	"http://a2.twimg.com/profile_images/24325142/antlersstill_normal.jpg"	"55254985230925825"	"<a href="http://foursquare.com" rel="nofollow">foursquare</a>"	"55254985230925825"	"deer"	"279495"	"{u'result_type': u'recent'}"	"{u'type': u'Point', u'coordinates': [40.715200000000003, -73.976900000000001]}"	"279495"	"40.715200, -73.976900"		"{u'type': u'city', u'id': u'086752cb03de1d5d', u'full_name': u'Manhattan, NY'}"
"en"	"None"	"None"	"This lady on the phone in DD yells to the person on the " I can't talk loud I'm at work" I wonder how she sounds ... http://tmi.me/8uODU"	"Tue, 05 Apr 2011 13:05:50 +0000"	"http://a0.twimg.com/profile_images/1262746564/270193904_normal.jpg"	"55254820877123584"	"<a href="http://ubersocial.com" rel="nofollow">ÜberSocial</a>"	"55254820877123584"	"el_gato7"	"146082502"	"{u'result_type': u'recent'}"	"None"	"146082502"	"ÜT: 40.658392,-74.002484"		
"en"	"None"	"None"	"On this 4 train going to work, there's this nigga talking mad loud on the phone telling the whole car his business about going to africa lol"	"Tue, 05 Apr 2011 13:01:48 +0000"	"http://a2.twimg.com/profile_images/1296625086/280964319_normal.jpg"	"55253804819562497"	"<a href="http://ubersocial.com" rel="nofollow">ÜberSocial</a>"	"55253804819562497"	"therealtwina"	"97689813"	"{u'result_type': u'recent'}"	"None"	"97689813"	"Bronx, NYC"		
"en"	"None"	"None"	"RT @DamnItsTrue: I never really laugh out loud when I write LOL. #DamnItsTrue"	"Tue, 05 Apr 2011 13:01:15 +0000"	"http://a1.twimg.com/profile_images/1287400960/Photo_on_2011-03-10_at_19.03__3_normal.jpg"	"55253667573534721"	"<a href="http://cotweet.com/?utm_source=sp1" rel="nofollow">CoTweet</a>"	"55253667573534721"	"ade_flia"	"90980976"	"{u'result_type': u'recent'}"	"None"	"90980976"	"New York City"		
"en"	"87328228"	"87328228"	"@SuuperG Love ur energy and creativity - it comes thru loud + clear in ur tweets! :)"	"Tue, 05 Apr 2011 12:53:09 +0000"	"http://a0.twimg.com/profile_images/1217636896/karenbeach2_normal.jpg"	"55251630706266112"	"<a href="http://twitter.com/">web</a>"	"55251630706266112"	"Notsalmon"	"3730865"	"{u'result_type': u'recent'}"	"None"	"3730865"	"nyc"	"SuuperG"	
"en"	"None"	"None"	"Talking out loud to myself, I'm pretty sure my dog just looked at me and said "Your argument is invalid.""	"Tue, 05 Apr 2011 12:50:01 +0000"	"http://a1.twimg.com/profile_images/1296264058/after_normal.jpg"	"55250839698280449"	"<a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>"	"55250839698280449"	"xXSamDC13"	"185354292"	"{u'result_type': u'recent'}"	"None"	"185354292"	"New York"		
"en"	"221474754"	"221474754"	"@Romcomshow done and done. Brace yourself, it's about to get loud."	"Tue, 05 Apr 2011 12:49:18 +0000"	"http://a1.twimg.com/profile_images/1150974388/headshot_normal.jpg"	"55250658374324224"	"<a href="http://twitter.com/" rel="nofollow">Twitter for iPhone</a>"	"55250658374324224"	"ms_laurad"	"146248061"	"{u'result_type': u'recent'}"	"None"	"146248061"	"New York, NY"	"Romcomshow"	
"en"	"None"	"None"	"Our experience of #UniversoulCircus - the music is maddeningly loud, the animals looked sad, and Code Red allergies :( #uncomfortable"	"Tue, 05 Apr 2011 12:48:35 +0000"	"http://a0.twimg.com/profile_images/1209479706/vanessandfranklin2_normal.JPG"	"55250479785066497"	"<a href="http://seesmic.com/app" rel="nofollow">Seesmic Web</a>"	"55250479785066497"	"MuphoricSounds"	"30391663"	"{u'result_type': u'recent'}"	"None"	"30391663"	"Brooklyn, New York"		
"en"	"10899686"	"10899686"	"@jorgeDIDwhat ha ha your tweet made me laugh out loud literally #uconn"	"Tue, 05 Apr 2011 12:45:12 +0000"	"http://a2.twimg.com/profile_images/1231806784/twitter_2_normal.png"	"55249626705563649"	"<a href="http://www.htc.com" rel="nofollow">  HTC Peep</a>"	"55249626705563649"	"meghuff18"	"13250785"	"{u'result_type': u'recent'}"	"None"	"13250785"	"New York, NY"	"jorgeDIDwhat"	
"en"	"None"	"None"	"The combination of this chick eating all loud, the professors mouth noise, and the smell of this room is making my blood boil."	"Tue, 05 Apr 2011 12:36:27 +0000"	"http://a1.twimg.com/profile_images/1286148895/Amber_normal.jpg"	"55247427145437184"	"<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>"	"55247427145437184"	"AmberYum"	"147840420"	"{u'result_type': u'recent'}"	"None"	"147840420"	"Brooklyn..."		
"en"	"256046709"	"256046709"	"@Jim_The_Boss play it loud - http://www.datpiff.com/Son-Of-Sin-Dj-White-Owl-Hosts-Inner-Conflict-mixtape.216362.html my latest mixtape"	"Tue, 05 Apr 2011 12:34:37 +0000"	"http://a0.twimg.com/profile_images/1245135532/180178_545417277673_43201445_31870487_5942059_n_normal.jpg"	"55246965151240192"	"<a href="http://twitter.com/">web</a>"	"55246965151240192"	"SdotOdotSdot"	"209224969"	"{u'result_type': u'recent'}"	"None"	"209224969"	"Harlem by way of L.E.S."	"Jim_The_Boss"	
"en"	"None"	"None"	"I wonder... Is my music too loud...*shrugs*"	"Tue, 05 Apr 2011 12:34:04 +0000"	"http://a3.twimg.com/profile_images/1300035419/281980069_normal.jpg"	"55246824386199552"	"<a href="http://ubersocial.com" rel="nofollow">ÜberSocial</a>"	"55246824386199552"	"ErikaMarte"	"142390076"	"{u'result_type': u'recent'}"	"None"	"142390076"	"ÜT: 40.848688,-73.947729"		
"en"	"None"	"None"	"Oh, hush. RT @MeanSWAGGER_: Smokin On That LOUD in The Morning...."	"Tue, 05 Apr 2011 12:21:48 +0000"	"http://a1.twimg.com/profile_images/1299119826/2011-03-11_16.22.39_normal.jpg"	"55243738808729600"	"<a href="http://twicca.r246.jp/" rel="nofollow">twicca</a>"	"55243738808729600"	"AMBassador___"	"257258134"	"{u'result_type': u'recent'}"	"None"	"257258134"	"One time for the EASTSIDE."		
"en"	"None"	"None"	"The words I speak are the thoughts I think out loud."	"Tue, 05 Apr 2011 12:18:22 +0000"	"http://a0.twimg.com/profile_images/1299943034/183-1_normal.jpg"	"55242876002648064"	"<a href="http://mobile.twitter.com" rel="nofollow">Twitter for Android</a>"	"55242876002648064"	"bonjourNicolex"	"208260349"	"{u'result_type': u'recent'}"	"None"	"208260349"	"nyc."		
"en"	"109170053"	"109170053"	"@YankeesInk yeah it was a great game, fun, and loud"	"Tue, 05 Apr 2011 12:16:29 +0000"	"http://a2.twimg.com/profile_images/1234365481/256587833_normal.jpg"	"55242401756876800"	"<a href="http://ubersocial.com" rel="nofollow">ÜberSocial</a>"	"55242401756876800"	"katherinejeter2"	"174547135"	"{u'result_type': u'recent'}"	"None"	"174547135"	"ÜT: 40.703823,-73.971591"	"YankeesInk"	
"en"	"None"	"None"	"Guy listening to jazz on the train. I'm glad his earphones are nice and loud. *sigh"	"Tue, 05 Apr 2011 12:13:57 +0000"	"http://a1.twimg.com/profile_images/1221756472/profile_pic_normal.jpg"	"55241764994424832"	"<a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>"	"55241764994424832"	"TinaTassels"	"146845215"	"{u'result_type': u'recent'}"	"None"	"146845215"	"Brooklyn, NY"		
"en"	"241457924"	"241457924"	"@Amelianaire_ hahaha , its not that loud , a lot of people aren't here ."	"Tue, 05 Apr 2011 12:11:07 +0000"	"http://a1.twimg.com/profile_images/1284797605/no_shirt_normal.jpg"	"55241052772253696"	"<a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>"	"55241052772253696"	"SOULJAAAA"	"100592586"	"{u'result_type': u'recent'}"	"None"	"100592586"	"ÜT: 40.853937,-74.032117"	"Amelianaire_"	
"en"	"None"	"None"	"Going to school on the bus with Patty and Anthony it's so loud with them lol but I love them"	"Tue, 05 Apr 2011 12:06:26 +0000"	"http://a3.twimg.com/profile_images/1297450487/image_normal.jpg"	"55239873212329984"	"<a href="http://twitter.com/" rel="nofollow">Twitter for iPhone</a>"	"55239873212329984"	"tawniramirez"	"235516921"	"{u'result_type': u'recent'}"	"None"	"235516921"	"New York City"		
"en"	"None"	"None"	"An #Aquarius might come off as SHY at first, but when you get to know them, they're the most outgoing people with loud voices & big spirits"	"Tue, 05 Apr 2011 12:01:38 +0000"	"http://a1.twimg.com/profile_images/1254926996/image_normal.jpg"	"55238665290526720"	"<a href="http://ubersocial.com" rel="nofollow">ÜberSocial</a>"	"55238665290526720"	"funnymorales"	"3328153"	"{u'result_type': u'recent'}"	"None"	"3328153"	"nyc"		
"en"	"None"	"None"	"I be coughing ODee loud wen sum1 is smokinq around me ; I want them to feel bad >:)"	"Tue, 05 Apr 2011 12:00:29 +0000"	"http://a2.twimg.com/profile_images/1230021698/Snapshot_20110129_51_normal.jpg"	"55238374751084544"	"<a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>"	"55238374751084544"	"Samsationalx3"	"33040754"	"{u'result_type': u'recent'}"	"None"	"33040754"	"New York"		
"en"	"None"	"None"	"RT @YharlieBlack: RT @BOSSGANGWILLIE: Can't Turn Down My Loud Pack#ROLLIN!!!!"	"Tue, 05 Apr 2011 11:56:49 +0000"	"http://a1.twimg.com/profile_images/1299045720/281771761_normal.jpg"	"55237452507525120"	"<a href="http://ubersocial.com" rel="nofollow">ÜberSocial</a>"	"55237452507525120"	"_itsHill"	"218332438"	"{u'result_type': u'recent'}"	"None"	"218332438"	"EAST Harlem.. .El Barrio"		
