url	abstract	byline	geo_facet	title
"http://query.nytimes.com/gst/fullpage.html?res=9D03E1DF153EF933A15754C0A9669D8B63"	"List obtained through Freedom of Information Act shows dozens of children and relatives of New York City moguls and financiers have landed internships at City Hall under Mayor Michael Bloomberg; while it is not unusual for young people with connections to win choice internships in all kinds of workplaces, records offer glimpse inside social and power circles of Bloomberg adminstration, which has accommodated dozens of young people with connections to Bloomberg's friends, business associates and government appointees for prestigious, if unpaid, slots; mayoral spokesman Stu Loeser emphasizes that internships awarded to relatives of insiders is tiny fraction of almost 1,500 that have been awarded since Bloomberg took office; still, one in five of those selected are recommended from someone employed by administration; photos (M)"	"By DAVID W. CHEN and MICHAEL BARBARO; Fernanda Santos contributed reporting, and Toby Lyles contributed research."	"[u'NEW YORK CITY']"	"To Get an Internship at City Hall, It's Not Always What You Know"
"http://www.nytimes.com/2010/07/08/nyregion/08heat.html"	"Scene inside Consolidated Edison's Manhattan headquarters shows both urgency of utility's efforts and nature of its reach--this is one of few times it has adjusted residential thermostats from afar--as it struggles to cope with another record-setting day of heat and demand; screen displays number of megawatts being consumed that teeters at dangerously high levels, reflecting unyielding heat, which again breaks daily record as it hits 100 degrees; another screen reveals spots where customers have lost power; generators are dispatched to supplement burning substation in Westchester, which knocked out power to more than 1,700 customers; utility is using all available tools to suppress demand in effort to avert brownouts or blackouts; memories of catastrophic failure of part of New York City's power grid in 2006 are still vivid inside and outside Con Ed; photos (M)"	"By PATRICK McGEEHAN; Manny Fernandez, Isolde Raftery and Karen Zraick contributed reporting."	"[u'NEW YORK CITY', u'WESTCHESTER COUNTY (NY)']"	"Con Ed Nerve Center Fights to Keep Lights On"
"http://www.nytimes.com/2010/07/01/nyregion/01death.html"	"Appeals court strikes down first successful federal capital-punishment prosecution in New York State in more than 50 years, overturning death sentence given to Ronell Wilson, Staten Island man who was convicted of 2003 killing of undercover New York City police detectives James V Nemorin and Rodney J Andrews; three-judge panel asserts that federal prosecutors violated Wilson's constitutional rights; rules that Wilson's conviction still stands, but essentially orders new hearing to determine if he should receive death penalty; Wilson was sentenced to death by federal jury for execution-style shooting of detectives who were posing as gun buyers; photo (M)"	"By MANNY FERNANDEZ and A. G. SULZBERGER; Colin Moynihan contributed reporting."	"[u'NEW YORK CITY', u'NEW YORK STATE', u'STATEN ISLAND (NYC)']"	"Death Sentence In New York Case Is Struck Down"
"http://www.nytimes.com/2010/06/04/opinion/04fri4.html"	"Editorial praises New York City Mayor Michael R Bloomberg for opting to freeze city teachers' salaries, avoiding layoffs of more than 4,000 teachers; admonishes mayor for not consulting first with teachers' union president Michael Mulgrew before announcing freeze; says that city and union still have number of serious issues to resolve and surprises of this kind can significantly undermine sense of partnership and teamwork needed to get job done"		"[u'NEW YORK CITY']"	"EDITORIAL; Jobs Saved: 4,400"
"http://www.nytimes.com/2010/06/03/nyregion/03teachers.html"	"New York City Mayor Michael R Bloomberg says city will withhold across-the-board pay increases for public school teachers and principals for next two years to save jobs of some 4,400 teachers; move draws immediate condemnation from United Federation of Teachers official Michael Mulgrew, who says Bloomberg is overstepping his power; union's last contract with city expired in October 2009 and negotiations are at an impasse; principal's union leader Ernest Logan vows to fight decision in negotiations; his union's contract expired in March; because neither union has current contract, Bloomberg does not need permission of either to freeze wages; if unions do not accept terms, Bloomberg could refuse to sign new contract with them; teachers will still receive step increases for seniority and for earning advanced degrees or academic credits; photo (M)"	"By JENNIFER MEDINA; Colin Moynihan contributed reporting."	"[u'NEW YORK CITY']"	"Mayor to Cancel Teachers' Raises, Averting Layoffs"
"http://www.nytimes.com/2010/05/07/nyregion/07erb.html"	"Parents who grumble about test administered by The Educational Records Bureau, entree into world of private schooling, are now joined by some private schools themselves; at least two schools in Manhattan have dropped exam as requirement for admission; coalition of New York schools is contending that pretest preparation, which many believe skews results, has become so widespread as to cast doubt on value of test; ERB posted guidebook for first time on its Web site, telling parents what their children can expect on test; officials at Independent School Admission Association of Greater New York, whose members include city's most elite private schools, say ERB results cannot be trusted because prepping materials are so accessible; still, test is not likely to be totally eliminated because most schools believe it remains only objective measure of child's ability; photo (M)"	"By JENNY ANDERSON"	"[u'NEW YORK CITY']"	"A Test Parents Fear and Loathe Loses Luster in Private Schools"
"http://www.nytimes.com/2010/05/05/nyregion/05tictoc.html"	"Authorities say it was 53 hours and 20 minutes from moment Faisal Shahzad left his failed car bomb in heart of Manhattan until he was taken off plane and charged; those 53 hours included good breaks, dead ends, plain detective work and high-tech sophistication; city police detectives and federal agents of Joint Terrorist Task Force, having interviewed Marriott Marquis occupants and Broadway theatergoers, conducted 24-hour street canvass; New York Police Comr Raymond W Kelly says break in case came when car identification number was discovered and its previous owner was tracked down, leading police to Shahzad; still, federal agents who had Shahzad under surveillance lost him at one point, development that probably allowed him to get to airport and briefly board plane bound for Middle East before agents took him out of his seat and into custody; photos (M)"	"By WILLIAM K. RASHBAUM and AL BAKER; Reporting was contributed by Nina Bernstein, Russ Buettner, Alison Leigh Cowan, Dan Frosch, Carlotta Gall, Jason Grant, Ismail Khan, Angela Macropoulos, Salman Masood, Colin Moynihan, Ray Rivera, Eric Schmitt, Ginger Thompson, Benjamin Weiser, Michael Wilson, Katie Zezima and Karen Zraick."	"[u'TIMES SQUARE AND 42ND STREET (NYC)', u'NEW YORK CITY', u'PAKISTAN']"	"Smoking Car To an Arrest In 53 Hours"
"http://www.nytimes.com/2010/05/04/opinion/04tue2.html"	"Editorial urges Congress and Obama administration to view failed attempt to set off car bomb in Time Square as reminder that New York City is still tempting target for terrorists and reason for more support for city's antiterrorism measures; says that no New Yorker should have to rely solely on luck for their security (M)"		"[u'TIMES SQUARE AND 42ND STREET (NYC)', u'NEW YORK CITY', u'UNITED STATES']"	"EDITORIAL; Luck and Vigilance"
"http://www.nytimes.com/2010/05/03/nyregion/03threat.html"	"New Yorkers are reminded that terrorism threats are still lurking after discovery of Nissan Pathfinder in Times Square filled with bomb-making materials; roughly fashioned device was disarmed before it could do harm but brings home reality of being vulnerable to thousands of vehicles in city every day; reactions are split, with some saying they have grown accustomed to fear of terrorist attacks and could not say they were truly surprised; others saying they had gotten used to fact that no terrorist strike had succeeded in city since Sept 11 attacks and are now suddenly faced with reminder of how suddenly and randomly it could happen; photo (M)"	"By RAY RIVERA"	"[u'TIMES SQUARE AND 42ND STREET (NYC)', u'NEW YORK CITY', u'TIMES SQUARE (NYC)']"	"A Longtime Threat Arrives: Terror in the Trunk"
"http://www.nytimes.com/2010/04/30/nyregion/30buck.html"	"Leslie Buck, retired paper-cup company executive and creator of iconic carboard coffee cup of Grecian design, dies at age 87; blue and white cup named Anthora, with inscription We Are Happy To Serve You, has held New Yorkers' coffee since 1960s and became pop-culture totem; though cup no longer dominates urban landscape as it once did, it can still be found at diners, delicatessens and food carts citywide; photo (M)"	"By MARGALIT FOX"	"[u'NEW YORK CITY']"	"Thank Leslie Buck, Dead at 87, For a Regular, No Sugar, to Go"
"http://www.nytimes.com/2010/04/23/nyregion/23street.html"	"Bloomberg administration is moving forward with what amounts to radical river-to-river reimagining of major corridor 34th Street, Midtown thoroughfare with some of New York City's most congested traffic; plan would ban cars between Fifth Avenue and Avenue of Americas, creating pedestrian plaza bookended by Herald Square and Empire State Building; result would be street effectively split in two; on west side of pedestrian plaza, all car traffic would flow west toward Hudson River; on east side, all car traffic would move east toward East River; buses would still operate in both directions and through pedestrian plaza as well, but in dedicated lanes separated from passenger cars by concrete barrier; intent is to create more space for pedestrians and to speed up bus trips on street's crosstown routes, which are among slowest in city; photo; diagram (M)"	"By MICHAEL M. GRYNBAUM"	"[u'MIDTOWN AREA (NYC)', u'AVENUE OF THE AMERICAS (NYC)', u'NEW YORK CITY', u'HERALD SQUARE (NYC)', u'HUDSON RIVER', u'EAST RIVER (NYC)']"	"34th St. Plan Places Buses And Feet First"
"http://www.nytimes.com/2010/04/21/business/economy/21leonhardt.html"	"David Leonhardt Economic Scene column compares financial benefits of renting versus buying home; holds housing bust has complicated issue; cites as example South Florida, Phoenix and Las Vegas where prices have fallen so far that buying appears to be bargain; contrasts other areas, like San Francisco and Seattle, where house prices remain high; notes that homeowners face higher monthly costs than renters; says country's two biggest metropolitan areas, New York and Los Angeles, are microcosm of more nuanced real estate market; average house prices across both areas have fallen enough that buying may be good deal for many, yet there are still significant pockets where renting is better deal; explains concept of rent ratio: purchase price of house divided by annual cost of renting one; charts; graphs (M)"	"By DAVID LEONHARDT; Janie Lorber contributed reporting. E-mail: leonhardt@nytimes.com"	"[u'LOS ANGELES (CALIF)', u'LAS VEGAS (NEV)', u'PHOENIX (ARIZ)', u'NEW YORK CITY', u'SAN FRANCISCO (CALIF)', u'FLORIDA', u'SEATTLE (WASH)', u'NEW YORK CITY METROPOLITAN AREA']"	"ECONOMIC SCENE; Does Buying Beat Renting? In Some Spots"
"http://www.nytimes.com/2009/03/16/nyregion/16volunteers.html"	"Growing number of newly unemployed New Yorkers are volunteering at nonprofit organizations; many are searching on volunteernyc.org, which had 30 percent more visitors this February than it did year before; have forced New York Cares, umbrella organization, to add extra new-volunteer orientations; small organizations with staffs of fewer than 20 are struggling to absorb influx, especially since many of them have simultaneously had to cut back on projects in face of dwindling donations and government grants; typical volunteer is still job-hunting, and some nonprofit executives are already bracing for when economy picks up and volunteers finds employment; photos (M)"	"By JULIE BOSMAN"	"[u'NEW YORK CITY']"	"From Ranks of Jobless, a Flood of Volunteers"
"http://www.nytimes.com/2009/01/02/nyregion/02parking.html"	"New York City offers sharply reduced fines on parking tickets to drivers who challenge them if they agree to plead guilty; still, 80 percent of parking tickets go unchallenged, perhaps because offenders have sense of civic duty, but more likely because settlement option was quietly introduced in 2005 and has kept low profile ever since; chart shows standard fines and reductions offered to drivers who challenge their tickets (M)"	"By JO CRAVEN McGINTY and RALPH BLUMENTHAL; Joel Stonington contributed reporting."	"[u'NEW YORK CITY']"	"Parking Fine Too Big? Well, Just Say So"
"http://www.nytimes.com/2008/11/12/realestate/commercial/12housing.html"	"Affordable housing deals are stalling in New York City because market for tax credits, catalyst for construction, is drying up; some projects are still in works including Palmer's Dock, housing complex in Williamsburg section of Brooklyn, and Tapestry, project proposed in East Harlem; Tapestry developer Jonathan F P Rose comments; photos (L)"	"By TERRY PRISTIN"	"[u'UNITED STATES', u'NEW YORK CITY', u'HARLEM (NYC)', u'WILLIAMSBURG (NYC)']"	"SQUARE FEET; Affordable Housing Deals Are Stalling"
"http://www.nytimes.com/2008/11/07/nyregion/07bags.html"	"Mayor Michael R Bloomberg proposes charging shoppers in New York 6 cents for every plastic bag needed at register; city estimates that proposal, still work in progress, could generate $16 million a year in revenue; stores would receive 1 cent of fee as incentive to comply; environmentalists welcome proposal, but shoppers and proprietors interviewed at stores are not so sure; describing charge as fee and not tax means it will need approval only of City Council, not State Legislature; photos (M)"	"By DAVID W. CHEN; Jennifer Mascia and Mick Meenan contributed reporting."	"[u'NEW YORK CITY']"	"In Mayor's Plan, The Plastic Bag Will Carry a Fee"
"http://www.nytimes.com/2008/10/29/nyregion/29benefits.html"	"State law enforcement officials arrest 126 New York City residents for fraudulently receiving $930,000 from state's unemployment insurance trust fund; arrests are result of stepped-up effort using data-matching and more coordination among agencies to identify New Yorkers who collect jobless benefits even though they are still working (M)"	"By STEVEN GREENHOUSE"	"[u'NEW YORK CITY', u'NEW YORK STATE']"	"126 New Yorkers Arrested In Unemployment Fraud"
"http://www.nytimes.com/2008/10/27/nyregion/27police.html"	"Accusations by Michael Mineo of being sodomized with object by several New York City police officers in Brooklyn subway station when he was recently arrested for smoking marijuana reminds city of 1997 assault of Abner Louima with broomstick by officers at Brooklyn police station; Officer Justin A Volpe pleaded guilty in Louima case and Officer Thomas Bruder was placed on desk duty; police seize baton and radio antenna from locker of Officer Alex Cruz for examination in Mineo case; say facts in Mineo case are still not clear; photo (M)"	"By CARA BUCKLEY; William K. Rashbaum contributed reporting."	"[u'NEW YORK CITY']"	"Shades of Louima Case In New Abuse Claim, But With Differences"
"http://www.nytimes.com/2008/10/26/realestate/26lizo.html"	"Consumer exposition New York Foreclosure Showcase draws thousands of people to Uniondale, LI; registered bidders, who had to prequalify for mortgage, numbered 135; organizers sought bids on 35 properties, about half on Long Island and half within New York City limits; only $175,000 ranch in Central Islip sold on spot; 10 other deals are still in works; organizer John P Lynch says that despite few sales, private multiproperty auctions are 'more advantageous' than open market and reduce marketing costs for seller; photo (In the Region/Long Island) (M)"	"By MARCELLE S. FISCHLER"	"[u'NEW YORK CITY', u'CENTRAL ISLIP (NY)', u'LONG ISLAND (NY)']"	"IN THE REGION | LONG ISLAND; A House Auction, Deconstructed"
"http://www.nytimes.com/2008/10/19/realestate/19deal1.html"	"Idea of celebrity premium--that association between apartment and notable figure can improve chance of sale--seems to be notion of past; singer Lenny Kravitz undertook $1 million renovation of SoHo duplex that is still lingering on market and West Village penthouse of artist Julian Schnabel, after several price cuts, remains unsold; in Brooklyn, three-story building that was headquarters for Spike Lee's production company sustained 30 percent price cut; photo (Big Deal column) (M)"	"By JOSH BARBANEL"	"[u'NEW YORK CITY']"	"BIG DEAL; Dealing With the Stars"
"http://www.nytimes.com/2008/10/19/nyregion/thecity/19jump.html"	"Susan Hartman article profiles lives of six girls--twins Jackie and Steffie Rendon, cousin Elbe Vasquez, Peachie Navarro, Starr Bryant and GeeGee Goodwin--who played jump rope on sidewalk outside apartment building on Brooklyn's Parkside Avenue and were featured in 1988 article in New York Times; Elbe and Steffie have since moved, but other four are still powerfully connected to block; photos (L)"	"By SUSAN HARTMAN"	"[u'NEW YORK CITY', u'BROOKLYN (NYC)']"	"The Jump Rope Girls, 20 Years On"
"http://www.nytimes.com/2008/10/12/realestate/12deal2.html"	"Some real estate deals in New York City still close quickly, and over asking price, even amid financial turmoil; two-bedroom Greenwich Village co-op was bought for $4.06 million, $100,000 over asking price, by Randolph D Lerner, owner of Cleveland Browns, on Sept 29, day when stock market fell by more than 770 points; (Big Deal column) (M)"	"By JOSH BARBANEL"	"[u'NEW YORK CITY', u'MANHATTAN (NYC)']"	"BIg Deal: Like Old Times (Almost)"
"http://www.nytimes.com/2008/10/05/realestate/05scap.html"	"Streetscapes column on history of New York City theaters designed by architect Thomas W Lamb; Buildings Dept records tally number at 56, with quite a few still standing throughout the five boroughs; photos (M)"	"By CHRISTOPHER GRAY"	"[u'NEW YORK CITY']"	"STREETSCAPES | THOMAS W. LAMB'S THEATERS; An Architect for Stage and Screen"
"http://www.nytimes.com/2008/09/28/nyregion/28dutch.html"	"Dutch officials, including prime minister and heir to Dutch throne, arrive in New York City to inaugurate city's 400th birthday celebration; Dutch plan to open pavilion in Rockefeller Center, and to install street signs downtown with their original names; New York is still home to about 25,000 people who claim Dutch ancestry; photo (M)"	"By SAM ROBERTS"	"[u'NEW YORK CITY', u'NEW YORK STATE', u'NETHERLANDS', u'ROCKEFELLER CENTER (NYC)']"	"The Dutch Are Returning For the City's Celebration"
"http://query.nytimes.com/gst/fullpage.html?res=9F00EEDD1F38F93BA1575AC0A96E9C8B63"	"New Yorkers caught in rain still dress with style despite troubled skies; photos (M)"	"By Bill Cunningham"	"[u'NEW YORK CITY']"	"ON THE STREET; Dampened"
"http://www.nytimes.com/2008/09/25/nyregion/25native.html"	"New Yorkers will still be able to retain sense of superiority over tourists even though Google's new online transit map service is in place; there are still questions only New Yorkers can answer when it comes to getting around city efficiently and comfortably; map compares city travel directions from three different Web sites and actual results when instructions were followed literally (M)"	"By JAMES BARRON; C.J. Hughes contributed reporting."	"[u'NEW YORK CITY']"	"If Tourists Know Subway Routes, Teach Them Tricks"
"http://www.nytimes.com/2008/09/24/nyregion/24ball.html"	"Last game played in Yankee Stadium in South Bronx sees controversy over ownership of souvenir when last ball that will ever be hit there ends up caught in net over Monument Park; fans Steve Harshmann and Paul Russo both claim ownership of ball, hit by Jose Molina, after it is released from net by security guards; Yankees' say team is still gathering facts about chain of events in effort to settle dispute; ultimate possession could mean windfall for ball's owner--$25,000 to $50,000 as marketable souvenir of stadium's last game; photo (M)"	"By JAMES BARRON; Trymaine Lee and Michael S. Schmidt contributed reporting."	"[u'NEW YORK CITY']"	"At the Stadium, Possession Is Some Tenths of the Law"
"http://query.nytimes.com/gst/fullpage.html?res=950DEEDC1E38F93AA2575AC0A96E9C8B63"	"City Room blog excerpt on Motorexpo, high-priced car show held at World Financial Center; many executives striding by black Rolls-Royce with sticker price of $350,000, quip about lousy timing of displaying hugely expensive cars same week as crisis gripped stock market, Lehman Brothers filed for bankruptcy protection and Merrill Lynch agreed to be acquired; still, many manufacturers, including Aston Martin, sell cars; photo (M)"	"By COREY KILGANNON"	"[u'NEW YORK CITY']"	"A Luxury Car Show, in Time for a MetroCard Market"
"http://www.nytimes.com/2008/09/19/arts/design/19voge.html"	"Carol Vogel Inside Art column; art world tries to assess impact of Sotheby's $200.7 million sale of 223 works by Damien Hirst; Picasso: Challenging the Past exhibition at National Gallery of Art in London will show still lifes, female nudes and self portraits that may have been revolutionary for their time but have roots in old masters; Rafael Lozano-Hemmer will bring two of his light installations to New York City and London in October; photo (M)"	"By CAROL VOGEL"	"[u'NEW YORK CITY', u'LONDON (ENG)']"	"INSIDE ART"
"http://www.nytimes.com/2008/09/11/nyregion/11views.html"	"For broad swath of New Yorkers for whom twin towers were primarily crowning jewel of cherished vista, amputated skyline can still be daily reminder of loss; conversations with dozens of New Yorkers during anniversary week find them posed somewhere between Never Forget and Enough Already; photos (M)"	"By ANDY NEWMAN; Ann Farmer contributed reporting."	"[u'NEW YORK CITY']"	"A 9/11 Loss Some Can See From Their Window, Still"
"http://www.nytimes.com/2008/09/07/realestate/07cover.html"	"In recent months, more apartment owners in Manhattan are missing mortgage payments, putting apartments up for sale to avoid losing them to foreclosure and seeking advice about keeping up with payments; number of Manhattan homeowners whose names have appeared in court filings for missing three or more mortgage payments--first step in foreclosure process--rose by 78 percent in July from year earlier; figures do not include co-op foreclosures, which do not show up in public record until unit goes to auction; still, many Manhattan homeowners in trouble with mortgages have option mony people across nation do not have--they can probably sell their apartments; photos (M)"	"By CHRISTINE HAUGHNEY"	"[u'NEW YORK CITY', u'MANHATTAN (NYC)']"	"Foreclosure Makes Its Move On Manhattan"
"http://www.nytimes.com/2008/09/07/realestate/07scap.html"	"Streetscapes column on history of Renaissance-style building at 20 West 44th Street in Manhattan, built in 1891 as boys' school; building was taken over in 1899 by General Society of Mechanics and Tradesmen, which still uses it today; photos (M)"	"By CHRISTOPHER GRAY"	"[u'NEW YORK CITY']"	"STREETSCAPES | 20 WEST 44TH STREET; A Stately Structure, Where a Grand Idea Failed"
