iso_language_code	to_user_id	to_user_id_str	text	created_at	profile_image_url	id	to_user	source	id_str	from_user	from_user_id	metadata	geo	from_user_id_str	location	place
"en"	"141819168"	"141819168"	"@unique_hill please. Yo cousin is so rude makin up too much noise this morning"	"Thu, 27 Jan 2011 15:29:22 +0000"	"http://a2.twimg.com/profile_images/1225826939/KimaisaGem_normal.jpg"	"30648567911682048"	"unique_hill"	"<a href="http://www.echofon.com/" rel="nofollow">Echofon</a>"	"30648567911682048"	"KimaisaGem"	"118556528"	"{u'result_type': u'recent'}"	"None"	"118556528"	"DA SIP"	
"en"	"None"	"None"	"#tech #media: Q:Electronics Noise Canceling Headphones http://bit.ly/hqQhRo"	"Thu, 27 Jan 2011 15:17:57 +0000"	"http://a3.twimg.com/profile_images/1179859814/Computer-icon_normal.png"	"30645692720484352"		"<a href="http://carubull.com/TechnologyNewsZone" rel="nofollow">TechnologyNewsZone</a>"	"30645692720484352"	"TechNewsZone"	"178437678"	"{u'result_type': u'recent'}"	"None"	"178437678"	"New York"	
"en"	"None"	"None"	"RT @pitchforkmedia: Video: Sleigh Bells: "Rill Rill": A little horror with your noise pop http://bit.ly/ibpz7k"	"Thu, 27 Jan 2011 15:03:18 +0000"	"http://a1.twimg.com/profile_images/96087251/234_normal.jpg"	"30642005398786048"		"<a href="http://www.ubertwitter.com/bb/download.php" rel="nofollow">ÜberTwitter</a>"	"30642005398786048"	"timothycgoodwin"	"5704336"	"{u'result_type': u'recent'}"	"None"	"5704336"	"ÜT: 40.774255,-73.909032"	
"en"	"None"	"None"	"First look at Todd English Ember Room, an asian inspired bbq joint. Fuck that noise @FattyCueBK Still owns! http://bit.ly/ho5OJN"	"Thu, 27 Jan 2011 15:00:18 +0000"	"http://a0.twimg.com/profile_images/1081630642/i_heart_ny_normal.jpg"	"30641250939965440"		"<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>"	"30641250939965440"	"DEVOURnyc"	"126561911"	"{u'result_type': u'recent'}"	"None"	"126561911"	"New York City"	
"en"	"None"	"None"	"There better be school tomorrow I can't take my cousins and little sister making all this noise before 12"	"Thu, 27 Jan 2011 14:59:35 +0000"	"http://a3.twimg.com/profile_images/1161003101/205665528_normal.jpg"	"30641072862400512"		"<a href="http://twidroyd.com" rel="nofollow">twidroyd</a>"	"30641072862400512"	"Missg0diva"	"26555069"	"{u'result_type': u'recent'}"	"None"	"26555069"	"nyc while california dreaming"	
"en"	"None"	"None"	"$DRE making some noise early"	"Thu, 27 Jan 2011 14:59:30 +0000"	"http://a3.twimg.com/profile_images/986948961/25319_10150162232495045_502875044_11698755_7516063_n_normal.jpg"	"30641049412042752"		"<a href="http://stocktwits.com" rel="nofollow">StockTwits Web</a>"	"30641049412042752"	"Bluchipstockpix"	"171276523"	"{u'result_type': u'recent'}"	"None"	"171276523"	"New York, NY"	
"en"	"None"	"None"	"New study found that the human brain can only process 150 friends, max. The rest is noise."	"Thu, 27 Jan 2011 14:54:21 +0000"	"http://a1.twimg.com/profile_images/1168236097/41669_708634857_9135_q_normal.jpg"	"30639753057533952"		"<a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>"	"30639753057533952"	"jamie_peters"	"171119245"	"{u'result_type': u'recent'}"	"None"	"171119245"	"nyc"	
"en"	"47852609"	"47852609"	"@diffles makes mad noise when I'm sleeping, on the damn phone 24/7, contributing to the mad noise notion, plays (cont) http://tl.gd/8e1gu5"	"Thu, 27 Jan 2011 14:52:54 +0000"	"http://a3.twimg.com/profile_images/1130745333/122707_normal.jpg"	"30639391927963648"	"diffles"	"<a href="http://www.ubertwitter.com/bb/download.php" rel="nofollow">ÜberTwitter</a>"	"30639391927963648"	"yayyyitskera"	"112781216"	"{u'result_type': u'recent'}"	"None"	"112781216"	"New York City"	
"fr"	"None"	"None"	"This ain't loud. This a noise complaint."	"Thu, 27 Jan 2011 14:51:04 +0000"	"http://a0.twimg.com/profile_images/1214907967/IMAG0021_edit0_normal.jpg"	"30638929849876482"		"<a href="http://mobile.twitter.com" rel="nofollow">Twitter for Android</a>"	"30638929849876482"	"Octoberszone"	"172355420"	"{u'result_type': u'recent'}"	"None"	"172355420"	"New York City. Coasta Octobre"	
"en"	"None"	"None"	"Someone started plowing the snow at 7:30am and woke me up! -_- then the noise just kept going and I couldn't sleep in the next 2 hours."	"Thu, 27 Jan 2011 14:45:31 +0000"	"http://a1.twimg.com/profile_images/1221199727/makeup_006_normal.JPG"	"30637531032715264"		"<a href="http://twitter.com/" rel="nofollow">Twitter for iPhone</a>"	"30637531032715264"	"linderrfulxP"	"69734663"	"{u'result_type': u'recent'}"	"None"	"69734663"	"New York City"	
"en"	"None"	"None"	"Simplify a report by getting the noise off of it."	"Thu, 27 Jan 2011 14:40:17 +0000"	"http://a1.twimg.com/profile_images/331871658/Sunset_normal.jpg"	"30636213413093376"		"<a href="http://Listi.net" rel="nofollow">Listi.net</a>"	"30636213413093376"	"alecberg"	"6165209"	"{u'result_type': u'recent'}"	"None"	"6165209"	"New York"	
"en"	"None"	"None"	"RT @bronxartspace: Next Synthetic Zero & {S0NiK}Fest Art/Performance/Noise/Video event coming up Weds and Sat!... http://fb.me/Jgq2h17n"	"Thu, 27 Jan 2011 14:00:30 +0000"	"http://a1.twimg.com/profile_images/482353533/mitsubaby3_sm_normal.jpg"	"30626202301497344"		"<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>"	"30626202301497344"	"syntheticzero"	"2869892"	"{u'result_type': u'recent'}"	"None"	"2869892"	"New York, NY"	
"en"	"15374286"	"15374286"	"@tlscarlito como amanesiste!=) I was makin noise for u con pailas y tooooo lol jk"	"Thu, 27 Jan 2011 13:50:07 +0000"	"http://a1.twimg.com/profile_images/753058607/mi_amor_royce_normal.jpg"	"30623591758303232"	"TLSCARLITO"	"<a href="http://mobile.twitter.com" rel="nofollow">Mobile Web</a>"	"30623591758303232"	"Chikita_2Strong"	"139877831"	"{u'result_type': u'recent'}"	"None"	"139877831"	"New York"	
"en"	"32002583"	"32002583"	"@IAmKevinTerrell ~jerking noise~"	"Thu, 27 Jan 2011 13:36:23 +0000"	"http://a1.twimg.com/profile_images/1204467159/johnjohn5_normal.jpg"	"30620135270125568"	"IamKevinTerrell"	"<a href="http://www.echofon.com/" rel="nofollow">Echofon</a>"	"30620135270125568"	"ImaCum_N_UrFace"	"79188858"	"{u'result_type': u'recent'}"	"None"	"79188858"	"Newark, NJ"	
"fi"	"None"	"None"	"my freakin noise keep runnin"	"Thu, 27 Jan 2011 13:32:16 +0000"	"http://a3.twimg.com/profile_images/1225851434/IMG0208_normal.jpg"	"30619097544785920"		"<a href="http://twitter.com/">web</a>"	"30619097544785920"	"shoniie_xo"	"201594082"	"{u'result_type': u'recent'}"	"None"	"201594082"	"Newark NJ"	
"fi"	"None"	"None"	"white noise"	"Thu, 27 Jan 2011 13:27:38 +0000"	"http://a3.twimg.com/profile_images/1146756780/IMG00224-20101017-1254_normal.jpg"	"30617932421660672"		"<a href="http://twitter.com/">web</a>"	"30617932421660672"	"misabella1"	"165462643"	"{u'result_type': u'recent'}"	"None"	"165462643"	"nyc"	
"en"	"None"	"None"	"My bed at my grama house is not a god bed to have sex in at all. Every time I move it makes noise. When I sneeze the shit makes noise smh"	"Thu, 27 Jan 2011 13:24:57 +0000"	"http://a3.twimg.com/profile_images/1219354651/247030548_normal.jpg"	"30617257818193920"		"<a href="http://www.ubertwitter.com/bb/download.php" rel="nofollow">ÜberTwitter</a>"	"30617257818193920"	"beautiful1025"	"6853166"	"{u'result_type': u'recent'}"	"None"	"6853166"	" Brooklyn"	
"en"	"None"	"None"	"Fast download album White Noise by Living End mp3 http://goo.gl/fb/gSskJ #rock #livingend #whitenoise"	"Thu, 27 Jan 2011 13:10:22 +0000"	"http://a0.twimg.com/profile_images/1198344922/profile_normal.jpg"	"30613586002837504"		"<a href="http://www.google.com/support/youtube/bin/answer.py?hl=en&answer=164577" rel="nofollow">Google</a>"	"30613586002837504"	"hepworthy"	"186452023"	"{u'result_type': u'recent'}"	"None"	"186452023"	"NY"	
"en"	"None"	"None"	"Vroom-Vroom!!! - RT @JONNYLENNONNYC: I can't wait to spin some ill rock n roll at White Noise tonight!"	"Thu, 27 Jan 2011 13:00:42 +0000"	"http://a0.twimg.com/profile_images/1173927941/hobo_chic_normal.jpg"	"30611154833248257"		"<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>"	"30611154833248257"	"shimybalboa"	"82663693"	"{u'result_type': u'recent'}"	"None"	"82663693"	"Brooklyn"	
"en"	"None"	"None"	"#teamfollowback RT @nancyyys: #IFB RT=>RT @YungNizy: rollin loud cuz that noise all i chief @RealWizKhalifa #tea... http://bit.ly/ewRFki"	"Thu, 27 Jan 2011 12:51:24 +0000"	"http://a3.twimg.com/profile_images/1132384169/productelite_normal.jpg"	"30608814113816576"		"<a href="http://twitterfeed.com" rel="nofollow">twitterfeed</a>"	"30608814113816576"	"ProductElite"	"156588733"	"{u'result_type': u'recent'}"	"None"	"156588733"	"NY"	
"en"	"None"	"None"	"RT @the_pc_doc: Dealing with noisy neighbors - http://bit.ly/eDxBAM /glad they got the Air Supply one in there!"	"Thu, 27 Jan 2011 12:38:08 +0000"	"http://a2.twimg.com/profile_images/218934443/user-image_normal.jpg"	"30605475292651520"		"<a href="http://seesmic.com/app" rel="nofollow">Seesmic Web</a>"	"30605475292651520"	"jilspn"	"1784588"	"{u'result_type': u'recent'}"	"None"	"1784588"	"New York"	
"en"	"None"	"None"	"RT @The_Uber_Cipher: Roosters making mad noise! (and im dead serious) RT @Flag_G lml wats gd fuck u doin up << lmaOoOOOooo"	"Thu, 27 Jan 2011 12:35:41 +0000"	"http://a0.twimg.com/profile_images/1218262003/DSC_8826_normal.jpg"	"30604856318234624"		"<a href="http://www.echofon.com/" rel="nofollow">Echofon</a>"	"30604856318234624"	"DimpleSz_Baby"	"170722532"	"{u'result_type': u'recent'}"	"None"	"170722532"	"East New York "	
"en"	"None"	"None"	"I can't wait to spin some ill rock n roll at White Noise tonight!"	"Thu, 27 Jan 2011 12:32:43 +0000"	"http://a1.twimg.com/profile_images/1057671005/4amlogo2_normal.png"	"30604113498607618"		"<a href="http://www.ubertwitter.com/bb/download.php" rel="nofollow">ÜberTwitter</a>"	"30604113498607618"	"JONNYLENNONNYC"	"81770112"	"{u'result_type': u'recent'}"	"None"	"81770112"	"ÜT: 40.73035,-73.96145"	
"en"	"None"	"None"	"I accidentally hit a button on my white noise machine and now, every so often, a goose honks."	"Thu, 27 Jan 2011 12:29:30 +0000"	"http://a0.twimg.com/profile_images/570731181/twittershrink_normal.JPG"	"30603303658201088"		"<a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>"	"30603303658201088"	"KatieKnitsNY"	"85438329"	"{u'result_type': u'recent'}"	"None"	"85438329"	"Manhattan, NY"	
"en"	"None"	"None"	"The noise alerting you that you have a text should not be longer than it takes for you to read the text itself"	"Thu, 27 Jan 2011 12:21:05 +0000"	"http://a0.twimg.com/profile_images/82353264/IMG_1435_normal.jpg"	"30601184402219011"		"<a href="http://twitter.com/" rel="nofollow">Twitter for iPhone</a>"	"30601184402219011"	"zkubin"	"196697951"	"{u'result_type': u'recent'}"	"{u'type': u'Point', u'coordinates': [40.741100000000003, -73.989500000000007]}"	"196697951"	"40.741100, -73.989500"	"{u'type': u'neighborhood', u'id': u'df97fed4c17f1450', u'full_name': u'Flatiron District, New York'}"
"en"	"None"	"None"	"i get that you're old and 7 AM is like, a normal time to wake up, but WHY ARE YOU MAKING SO MUCH NOISE?"	"Thu, 27 Jan 2011 12:02:10 +0000"	"http://a1.twimg.com/profile_images/1208638930/447_normal.png"	"30596422675996672"		"<a href="http://www.echofon.com/" rel="nofollow">Echofon</a>"	"30596422675996672"	"XkairyuX"	"1231328"	"{u'result_type': u'recent'}"	"None"	"1231328"	"New York"	
"en"	"None"	"None"	"What the hell does a delayed opening mean?? Quit that noise unless delayed means until friday I aint tryna hear it I'm staying home"	"Thu, 27 Jan 2011 11:53:09 +0000"	"http://a1.twimg.com/profile_images/1199366268/232750746_normal.jpg"	"30594153779826688"		"<a href="http://www.ubertwitter.com/bb/download.php" rel="nofollow">ÜberTwitter</a>"	"30594153779826688"	"MackieCharles"	"6492471"	"{u'result_type': u'recent'}"	"None"	"6492471"	"ÜT: 40.64271,-73.905331"	
"en"	"None"	"None"	"6:35 in the am and somebody out there with their snow blower making 
mad noise. of course i'm the only neighbor awake to hear it... smh!"	"Thu, 27 Jan 2011 11:36:45 +0000"	"http://a3.twimg.com/profile_images/1222413062/image_normal.jpg"	"30590027381604353"		"<a href="http://twitter.com/" rel="nofollow">Twitter for iPhone</a>"	"30590027381604353"	"iamwatt"	"1936707"	"{u'result_type': u'recent'}"	"None"	"1936707"	"nyc"	
"en"	"None"	"None"	"#becauseofthesnow they are making a lot of noise outside and its causing me not to sleep"	"Thu, 27 Jan 2011 11:22:59 +0000"	"http://a1.twimg.com/profile_images/1208545649/IMG02192-20110105-2242_normal.jpg"	"30586563104612352"		"<a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>"	"30586563104612352"	"ayomel12"	"184349021"	"{u'result_type': u'recent'}"	"None"	"184349021"	"west new york"	
"en"	"None"	"None"	"Neighbours hittin the ceiling cos I make the bed shake, Landlord say I make too much noise, I gotta shake..."	"Thu, 27 Jan 2011 11:17:29 +0000"	"http://a0.twimg.com/profile_images/1221276094/Av7012_normal.jpg"	"30585180498427904"		"<a href="http://www.ubertwitter.com/bb/download.php" rel="nofollow">ÜberTwitter</a>"	"30585180498427904"	"MrAstorre"	"198048925"	"{u'result_type': u'recent'}"	"None"	"198048925"	"Jupiter, SW sphere..."	
"en"	"None"	"None"	"#zms sQuid on track for 10 million transactions in 2011: With so much noise and hype in the indus... http://bit.ly/fLkziI #wjtglobal.com"	"Thu, 27 Jan 2011 11:11:22 +0000"	"http://a0.twimg.com/profile_images/360030448/437765080_fb70c3db28_o_normal.jpg"	"30583639645360128"		"<a href="http://twitterfeed.com" rel="nofollow">twitterfeed</a>"	"30583639645360128"	"ZeroMillisecond"	"35159214"	"{u'result_type': u'recent'}"	"None"	"35159214"	"New York, NY"	
"en"	"None"	"None"	"now she watching #tennis again and she making noise about something smh"	"Thu, 27 Jan 2011 10:53:54 +0000"	"http://a0.twimg.com/profile_images/1222486220/mytr_normal.jpg"	"30579241951174656"		"<a href="http://twitter.com/">web</a>"	"30579241951174656"	"adasiam"	"81581951"	"{u'result_type': u'recent'}"	"None"	"81581951"	"brooklyn , NY"	
"en"	"None"	"None"	"Industry Pioneers Make Noise at Midem!: A group of top minds  from the music and technology worlds ha... http://bit.ly/gytzAK #altsounds"	"Thu, 27 Jan 2011 10:53:36 +0000"	"http://a1.twimg.com/profile_images/1205501830/49309_500066308_5024020_q_normal.jpg"	"30579168513105920"		"<a href="http://twitterfeed.com" rel="nofollow">twitterfeed</a>"	"30579168513105920"	"altsounds"	"2042552"	"{u'result_type': u'recent'}"	"None"	"2042552"	"New York, NY"	
"en"	"None"	"None"	"Ladies Make Some Noise If You Wanna Be My Replacement!!!"	"Thu, 27 Jan 2011 10:46:27 +0000"	"http://a1.twimg.com/profile_images/1225152035/250759207_normal.jpg"	"30577370901520385"		"<a href="http://www.ubertwitter.com/bb/download.php" rel="nofollow">ÜberTwitter</a>"	"30577370901520385"	"YungChu"	"81623281"	"{u'result_type': u'recent'}"	"None"	"81623281"	"Brooklyn, NY"	
"en"	"None"	"None"	"So happy I got the snow blower when I did. Again, sorry to all my neighbors 4 the 3am noise. U will understand wen u wake up"	"Thu, 27 Jan 2011 10:28:07 +0000"	"http://a2.twimg.com/profile_images/707089846/twitpic_normal.jpg"	"30572754235297792"		"<a href="http://www.samsungmobile.com" rel="nofollow">Samsung Mobile</a>"	"30572754235297792"	"dannyestrella"	"7358615"	"{u'result_type': u'recent'}"	"None"	"7358615"	"ÜT: 40.596098,-74.08601"	
	"None"	"None"	"Cars: http://cars.coldsip.com/2011/01/27/my-2004-gmc-yukon-is-making-a-constant-clicking-noise/"	"Thu, 27 Jan 2011 10:19:23 +0000"	"http://a0.twimg.com/profile_images/803592425/car3_normal.jpg"	"30570556843630592"		"<a href="http://cars.coldsip.com" rel="nofollow">http://cars.coldsip.com</a>"	"30570556843630592"	"CarsColdSip"	"107793896"	"{u'result_type': u'recent'}"	"None"	"107793896"	"New York, NY"	
"en"	"None"	"None"	"OMG these trucks make so much noise. I HATE living on a main street."	"Thu, 27 Jan 2011 10:11:12 +0000"	"http://a1.twimg.com/profile_images/1129277846/182154263_normal.jpg"	"30568499130667008"		"<a href="http://www.ubertwitter.com/bb/download.php" rel="nofollow">ÜberTwitter</a>"	"30568499130667008"	"albaCRiSTiNA"	"14065560"	"{u'result_type': u'recent'}"	"None"	"14065560"	"nyc"	
"no"	"None"	"None"	"Loud Road Noise Linked to Stroke in Older Adults: Title: Loud Road Noise Linked to Stroke in Older Adults Catego... http://bit.ly/gO5sRT"	"Thu, 27 Jan 2011 09:31:59 +0000"	"http://a1.twimg.com/profile_images/63140369/twitter_image_normal.png"	"30558630122102784"		"<a href="http://twitterfeed.com" rel="nofollow">twitterfeed</a>"	"30558630122102784"	"Stroke_Wisdom"	"116202151"	"{u'result_type': u'recent'}"	"None"	"116202151"	"New York"	
"en"	"None"	"None"	"Snow dnt make noise right"	"Thu, 27 Jan 2011 08:41:56 +0000"	"http://a2.twimg.com/profile_images/1226876145/image_normal.jpg"	"30546033280815104"		"<a href="http://twitter.com/" rel="nofollow">Twitter for iPhone</a>"	"30546033280815104"	"HeartbreakSesh"	"146622524"	"{u'result_type': u'recent'}"	"None"	"146622524"	"40.791274,-74.144931"	
"en"	"124623821"	"124623821"	"@Thee_LoLaMonroe not mad @ ya. Next time u in NY, hit me up...let's help u make some noise out here as well"	"Thu, 27 Jan 2011 08:35:05 +0000"	"http://a3.twimg.com/profile_images/1224320380/jpg_normal.jpg"	"30544310483034113"	"Thee_LoLaMonroe"	"<a href="http://www.ubertwitter.com/bb/download.php" rel="nofollow">ÜberTwitter</a>"	"30544310483034113"	"agthehustler"	"2287101"	"{u'result_type': u'recent'}"	"None"	"2287101"	"ÜT: 40.632626,-73.892845"	
"en"	"None"	"None"	"Sleep Quality Affected By Workplace Noise-Related Hearing Loss: Sustained exposure to loud workplace noise may a... http://bit.ly/haxJUr"	"Thu, 27 Jan 2011 08:26:19 +0000"	"http://a2.twimg.com/profile_images/63136863/twitter_image_normal.png"	"30542103901638656"		"<a href="http://twitterfeed.com" rel="nofollow">twitterfeed</a>"	"30542103901638656"	"Insomnia_Wisdom"	"116149802"	"{u'result_type': u'recent'}"	"None"	"116149802"	"New York"	
"en"	"8000657"	"8000657"	"@WCMurda hahaha bring the noise bro we ready lol"	"Thu, 27 Jan 2011 08:25:19 +0000"	"http://a2.twimg.com/profile_images/1219719519/ghcvh_normal.jpg"	"30541851043823616"	"wcmurda"	"<a href="http://www.echofon.com/" rel="nofollow">Echofon</a>"	"30541851043823616"	"bkplayboy1"	"103834265"	"{u'result_type': u'recent'}"	"None"	"103834265"	"Brooklyn Made, Gentleman Ways"	
"en"	"None"	"None"	"Just wind noise according to @twinstar2"	"Thu, 27 Jan 2011 08:17:05 +0000"	"http://a3.twimg.com/profile_images/1119396588/4850_14951853_normal.jpg"	"30539780383055872"		"<a href="http://www.tweetdeck.com" rel="nofollow">TweetDeck</a>"	"30539780383055872"	"Infidel007"	"4189190"	"{u'result_type': u'recent'}"	"None"	"4189190"	"New York"	
"en"	"121102423"	"121102423"	"@BastardKeith Yaaayyyy!! White Noise, Ave B bw 13th/14th, midnight!"	"Thu, 27 Jan 2011 08:07:56 +0000"	"http://a2.twimg.com/profile_images/800443902/arden_AP-138_normal.JPG"	"30537478674841601"	"BastardKeith"	"<a href="http://www.ubertwitter.com/bb/download.php" rel="nofollow">ÜberTwitter</a>"	"30537478674841601"	"ardensirens"	"26564679"	"{u'result_type': u'recent'}"	"None"	"26564679"	"nyc"	
"en"	"166895859"	"166895859"	"@R_pop2 the snow here in NYC got like 3 accidents outside my window so noise dont let me KO"	"Thu, 27 Jan 2011 07:57:01 +0000"	"http://a2.twimg.com/profile_images/1216921813/image_normal.jpg"	"30534729467961344"	"R_pop2"	"<a href="http://twitter.com/" rel="nofollow">Twitter for iPhone</a>"	"30534729467961344"	"x3riickx"	"43348119"	"{u'result_type': u'recent'}"	"None"	"43348119"	"Ridgewood, New York"	
"en"	"None"	"None"	"RT @InterviewMag: Get to know Madison: the self-made singer who's too indie to be pop, too pop to be indie, but just right for us. http://bit.ly/hpzFvU"	"Thu, 27 Jan 2011 07:43:36 +0000"	"http://a2.twimg.com/profile_images/940515896/logo_biru_aja_normal.jpg"	"30531354919706624"		"<a href="http://twitter.com/">web</a>"	"30531354919706624"	"tonehighway"	"118144158"	"{u'result_type': u'recent'}"	"None"	"118144158"	"New York, NY"	
"en"	"None"	"None"	"Triple Scoop tho RT @TheOnlyKim: Hi. That's a noise not a word. I can spell it how I plz. Thanks RT @Wallace757: (cont) http://tl.gd/8dpdtf"	"Thu, 27 Jan 2011 07:40:41 +0000"	"http://a3.twimg.com/profile_images/1220229112/Youngfly212_normal.jpg"	"30530619142307840"		"<a href="http://www.osfoora.com" rel="nofollow">Osfoora HD</a>"	"30530619142307840"	"Youngfly212"	"169931182"	"{u'result_type': u'recent'}"	"None"	"169931182"	"nyc"	
"en"	"None"	"None"	"Hi. That's a noise not a word. I can spell it how I plz. Thanks RT @Wallace757: Lmao RT @gleamsatm: #tweetvoided *brrr RT @TheOnlyKim: BURRR"	"Thu, 27 Jan 2011 07:39:32 +0000"	"http://a3.twimg.com/profile_images/1212494613/IMG_2577_normal.JPG"	"30530329072640000"		"<a href="http://www.ubertwitter.com/bb/download.php" rel="nofollow">ÜberTwitter</a>"	"30530329072640000"	"theonlykim"	"8048146"	"{u'result_type': u'recent'}"	"None"	"8048146"	"New York, NY"	
"en"	"194924229"	"194924229"	"@Justradamus I didn't know that noise was physically possible to make, lmao I just did it out loud, I feel foolish"	"Thu, 27 Jan 2011 07:39:01 +0000"	"http://a2.twimg.com/profile_images/1218740901/168167_157514674299090_100001216760561_332342_6337871_n_normal.jpg"	"30530199711911937"	"Justradamus"	"<a href="http://www.ubertwitter.com/bb/download.php" rel="nofollow">ÜberTwitter</a>"	"30530199711911937"	"MUASashaKay"	"158020000"	"{u'result_type': u'recent'}"	"None"	"158020000"	"Manhattan, NYC"	
"nl"	"None"	"None"	"Singers make joyful noise during gospel weekend http://bit.ly/hRxHFL"	"Thu, 27 Jan 2011 07:12:02 +0000"	"http://a0.twimg.com/profile_images/65611885/216_Roger_normal.JPG"	"30523407456010241"		"<a href="http://twitterfeed.com" rel="nofollow">twitterfeed</a>"	"30523407456010241"	"rogermapes"	"2649222"	"{u'result_type': u'recent'}"	"None"	"2649222"	"Brooklyn NY"	
